time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz,skewAx,skewAy,skewAz,skewGx,skewGy,skewGz,kurtAx,kurtAy,kurtAz,kurtGx,kurtGy,kurtGz
"['44146.01502', '44148.69912']",0.194739525,0.16842559,0.170173995,0.570699347,0.61891318,0.517773714,-0.079348889,0.058418889,-0.071868889,0.08009,-0.425442222,-0.289133333,0.178836793,0.158854648,0.155117375,0.568217203,0.452020676,0.431931098,-0.05735,0.03515,-0.0562,0.01675,-0.36765,-0.2095,4,1,0.0244,0.172279421,4,1,0.222733333,0.154302172,4,1.414213562,0.06663,0.121123,4,2.236067977,0.390484211,0.719121126,5,2.645751311,-0.236570588,0.437478888,4,2,-0.019789474,0.409016608,0.049081215,0.604259522,0.075955083,0.587555715,-0.372004632,-0.120544544,-0.326958053,0.747772198,1.102945029,0.790852694,-0.449514051,-0.08159301
"['44146.91978', '44149.6039']",0.222225566,0.178591182,0.208886081,0.592903939,0.792034161,0.663197314,-0.088666667,0.067878889,-0.076134444,0.040022222,-0.613102222,-0.452195556,0.204912099,0.166114012,0.195606941,0.594865647,0.504230864,0.48784653,-0.1124,0.04435,-0.0719,0.0056,-0.6849,-0.4501,4,1.414213562,0.057515789,0.192283946,4,1,0.2377,0.147018431,4,1.414213562,0.115628571,0.16810652,4,2,0.423573684,0.691757045,4,2,-0.433678947,0.53333254,5,2.236067977,-0.070794444,0.451611001,0.082481298,0.263334178,0.428672668,0.54893208,0.439102902,0.178627949,-0.462562605,0.529278951,0.570894088,0.548753223,-0.610291659,0.078069171
"['44147.82454', '44150.50867']",0.21560511,0.177936075,0.225502836,0.449354194,0.945697157,0.677941037,-0.056838889,0.047272222,-0.036474444,-0.058896667,-0.692488889,-0.522066667,0.209143287,0.17250281,0.223780163,0.447973385,0.647659595,0.43491624,-0.0589,0.0591,-0.0475,-0.0315,-0.8031,-0.4707,4,1,0.102875,0.175516468,4,0,0.180945455,0.121310188,3,0,0.170830435,0.169389668,4,1.732050808,0.278217647,0.411910121,4,1.732050808,-0.502715,0.707351863,5,1.732050808,-0.176682353,0.323787948,-0.071763177,-1.314950282,0.126011447,-0.221277238,0.293595744,-0.449324103,-0.181247535,5.47708071,0.052915082,-0.474787725,-0.3717775,0.036052764
"['44148.7293', '44151.41342']",0.263823843,0.192360064,0.210121243,0.631890399,0.862150553,0.698709652,-0.022227778,0.0304,-0.018511111,-0.238702222,-0.432985556,-0.511337778,0.264358565,0.191006826,0.210476847,0.588347574,0.749714835,0.478828121,-0.0143,0.03755,-0.02315,-0.1693,-0.47195,-0.4925,4,2,0.153644444,0.260374261,4,0,0.169054545,0.174477764,3,0,0.180465217,0.145935087,4,1.732050808,0.036310526,0.628642123,4,1.732050808,-0.19473,0.840820974,5,2,-0.079594444,0.350449902,0.006711246,-0.710964306,-0.167966231,-0.35561169,-0.089615272,-0.213426589,0.199290136,3.912450618,0.562573753,-0.42473797,-0.815636969,-0.253491733
"['44149.63405', '44152.31818']",0.261284963,0.185277758,0.186348351,0.576967909,0.707279697,0.608905206,0.003351111,0.006845556,-0.008193333,-0.193367778,-0.185978889,-0.414385556,0.262727144,0.186188522,0.187211109,0.54664532,0.686213172,0.448649841,0.01515,0.01405,-0.01195,-0.1446,-0.05365,-0.3812,5,2,0.190694118,0.252174043,4,1,0.145261905,0.180834171,4,1.414213562,0.17599,0.120612934,4,1.732050808,0.018236842,0.590245001,4,2,0.109361111,0.75815543,4,2,-0.025544444,0.321646295,-0.145767137,-0.504648904,-0.404382983,-0.644260813,-0.934406549,-0.266145422,0.080624628,4.278290488,1.045792394,0.326874265,0.555826642,-0.161523892
"['44150.53882', '44153.22293']",0.262968829,0.205835345,0.198482747,0.711874189,0.681660511,0.616294746,0.043723333,-0.030884444,-0.022816667,-0.137714444,0.037353333,-0.110662222,0.260761176,0.204645229,0.198271521,0.702339296,0.684449424,0.609674602,0.0443,-0.00605,-0.007,-0.1716,0.0059,-0.07555,5,1.732050808,0.269693333,0.231494441,4,1,0.118745,0.216130547,4,1.414213562,0.129083333,0.169353074,4,1.414213562,0.170544444,0.826274041,4,2,0.403423529,0.742232525,4,1.414213562,0.241185,0.568642166,-0.290696439,-0.406266077,-0.882581549,0.475681996,0.792682227,0.090641897,0.143566307,2.060592966,1.313771464,0.844363235,3.086071255,0.137860508
"['44151.44357', '44154.12769']",0.275108092,0.282582542,0.288192828,1.012136018,0.851150814,0.959664008,0.058931111,-0.040161111,-0.000378889,0.110367778,-0.183947778,-0.24049,0.270227594,0.281281138,0.289807115,1.01173699,0.835691755,0.934247045,0.0582,-0.01635,0.00435,-0.07365,-0.20015,-0.07555,5,1.732050808,0.25834375,0.221279045,4,1.414213562,0.139436842,0.257228729,4,1.414213562,0.170288235,0.278054513,4,1.414213562,0.663310526,0.97107591,5,2.449489743,0.252888235,0.917244525,5,1.414213562,0.341447059,0.896785641,-0.335525761,-0.002865939,-0.395933482,-0.380634069,0.725503653,-0.891025516,1.344477199,2.477459527,1.76618997,3.179363878,1.729852454,1.083165006
"['44152.34833', '44155.03245']",0.261188909,0.276551817,0.284111182,1.077931849,0.88688483,0.983677892,0.067678889,-0.037901111,-0.002115556,0.036996667,-0.196244444,-0.281866667,0.253681418,0.275477057,0.285694934,1.083332087,0.869745887,0.947709267,0.05695,-0.0148,-0.0051,-0.0508,-0.2652,-0.06275,5,2,0.203744444,0.23050349,4,1.414213562,0.112875,0.25227316,4,1.414213562,0.134605263,0.281026293,5,1.414213562,0.768188235,0.979062772,5,2.449489743,0.23664375,0.975688564,5,1.732050808,0.404292857,0.990562937,-0.314780181,-0.032695781,-0.333336456,-0.291961109,0.796699317,-0.755957377,2.243186934,2.894549427,2.083389755,1.903802066,1.241908339,0.738481214
"['44153.25308', '44155.93721']",0.222337968,0.229795395,0.239877028,0.978829758,0.659150661,0.891168173,0.039056667,-0.020253333,0.013611111,-0.029746667,-0.175474444,-0.416633333,0.220106904,0.230183496,0.24083225,0.983858802,0.638924203,0.7921934,0.0142,-0.01685,0.0001,-0.08275,-0.1132,-0.16525,4,2,0.123565,0.204450844,4,1.414213562,0.078245455,0.209890887,4,1.414213562,0.122231579,0.245435452,4,1,0.557066667,0.904969372,5,2.828427125,0.039221429,0.481115576,6,2.828427125,0.0412,0.868625606,-0.204933411,0.276480773,-0.216578368,-0.40467516,0.009360488,-1.258480724,5.479294636,7.169790719,5.348463228,3.615074303,1.736546808,2.475972938
"['44154.15785', '44156.84197']",0.07298801,0.059091053,0.083677515,0.500045745,0.358163755,0.36228804,0.025671111,-0.012003333,-0.000916667,-0.00686,0.047276667,-0.193752222,0.06870732,0.058183218,0.084141251,0.502799823,0.357018825,0.307840302,0.00805,-0.00855,0.00125,-0.02605,0.00235,-0.0999,4,1,0.067095455,0.086280067,3,1,0.027025,0.043445681,4,1.414213562,0.026005,0.050842766,5,1.414213562,0.280466667,0.412856595,6,3.741657387,0.2368,0.370044704,6,3.31662479,0.001985714,0.235906503,1.598715369,-0.765716369,2.229748891,-0.790692029,0.739012478,-1.325426325,5.206008268,1.539875135,13.47878017,3.520938129,0.539249095,1.740492203
"['44155.0626', '44157.74673']",0.037205012,0.040854846,0.038119259,0.331354796,0.235080334,0.152312314,0.011328889,-0.00562,-0.001245556,0.089926667,0.059116667,-0.067807778,0.03563678,0.04069316,0.038312345,0.320705466,0.228800449,0.137150093,0.0054,-0.00605,0.0024,0.002,0.0382,-0.0561,4,1,0.040004762,0.036742965,3,1,0.019269565,0.028365607,4,1.414213562,0.017155,0.027564116,5,2,0.1995875,0.372865969,6,4.123105626,0.172384615,0.27171458,5,2.236067977,0.00575,0.114372252,0.596645844,-0.632620357,-0.211678014,1.610092441,0.136600793,-1.700649096,0.827423404,2.186436428,1.419624839,2.786372471,0.127564413,5.653967359
"['44155.96736', '44158.65149']",0.049100302,0.047703608,0.053840276,0.335831044,0.384893068,0.179989148,0.00891,-0.001248889,-0.002226667,0.076705556,0.154633333,-0.018896667,0.048555614,0.047954415,0.054095583,0.328785428,0.354439081,0.179997217,0.0032,-0.00455,0.0019,0.0198,0.0906,-0.0067,4,2.449489743,0.041757895,0.047066411,4,1.732050808,0.025985714,0.036963932,4,1.414213562,0.023785714,0.061252202,4,2.236067977,0.200605263,0.360979848,5,2.449489743,0.29146,0.49217936,6,3.16227766,0.088742857,0.206646795,0.406333667,-0.88909202,0.407654807,0.817694576,1.718706193,0.205226775,2.510372165,3.311584279,5.050793662,2.125144574,5.711337771,5.360000082
"['44156.87212', '44159.55626']",0.049910591,0.054496769,0.057166132,0.255333692,0.386551271,0.183248554,0.010142222,-0.001966667,0.000113333,0.040017778,0.085157778,0.028891111,0.049143018,0.054766378,0.05748628,0.253591028,0.379166789,0.181970496,0.0074,-0.00455,0.00215,0.01395,0.08355,0.00105,5,2.645751311,0.049573333,0.046607609,4,1.732050808,0.030233333,0.04359474,4,1.732050808,0.034831579,0.061338877,4,2,0.167268421,0.266895698,7,3.741657387,0.284446154,0.472596205,6,2.645751311,0.148385714,0.261018393,0.38683643,-1.697924689,0.217421364,-0.251405888,1.185712168,1.872974791,2.342580631,8.905016106,4.344367527,0.702067155,6.05573455,4.710411895
"['44157.77688', '44160.46102']",0.341773749,0.258893059,0.138408998,1.426134876,0.509620818,1.48188749,0.001434444,0.042708889,0.022677778,-0.118157778,0.092902222,0.4894,0.343685436,0.256776495,0.137303454,1.429193802,0.503888586,1.406577788,0.0074,-0.00255,0.0068,-0.03345,0.0859,0.0212,7,3.16227766,0.110146154,0.480268605,4,1.414213562,0.160061905,0.305531305,5,1.732050808,0.07050625,0.131763174,4,1.732050808,0.362868421,1.374949605,6,3.605551275,0.378885714,0.531107936,6,2.645751311,0.761692857,1.598686788,0.869268398,1.788217787,0.693907859,1.388520874,0.328957925,2.843297545,8.707047074,5.326679252,2.987198935,6.80074353,1.353266049,7.400696106
"['44158.68164', '44161.36577']",0.394694278,0.280134073,0.186395497,1.538798168,0.634567205,1.5355581,-0.023028889,0.02225,0.012763333,-0.222311111,-0.069741111,0.4928,0.396229305,0.280813491,0.186999792,1.531185123,0.634256659,1.462481405,-0.01005,-0.0068,0.0129,-0.0909,-0.0388,0.02025,5,2.645751311,0.167026667,0.57716591,4,1.414213562,0.170233333,0.312838334,5,1.732050808,0.108047059,0.144470153,5,1.732050808,0.374872222,1.574276384,5,3.31662479,0.269173333,0.761948338,5,2.236067977,0.718926667,1.596858235,1.234971372,1.370620804,-1.703146339,1.251721802,1.227847067,2.419735668,6.261849969,3.725156818,10.0040649,5.001346894,2.469626141,6.041840591
"['44159.58641', '44162.27052']",0.427537987,0.303650294,0.22439547,1.838966051,1.196695163,1.570229825,-0.03915,0.038541111,-0.002811111,-0.41074,-0.00179,0.38176,0.428126842,0.302881806,0.22563489,1.802551223,1.203398044,1.531648486,-0.0562,-0.01635,0.01125,-0.42295,-0.05845,-0.02115,4,1.732050808,0.198572222,0.538114105,4,2,0.262344444,0.322273928,5,1.414213562,0.161194444,0.176892538,6,3.31662479,0.480964286,1.993716662,5,2,0.293105882,1.370751527,5,2.645751311,0.612617647,1.514591529,1.045070395,0.945851583,-0.903494888,1.17467845,-0.333109279,2.210321194,4.107752724,1.926491273,4.132241213,2.096875114,0.579551324,5.270871149
"['44160.49117', '44163.17529']",0.280618811,0.194268106,0.221201098,1.273992828,1.225805528,0.573799701,-0.050995556,-0.013091111,-0.028604444,-0.275263333,-0.063113333,-0.065962222,0.277492248,0.194912392,0.220572647,1.250868929,1.231037887,0.573188964,-0.07385,-0.039,-0.0083,-0.19235,-0.25905,-0.02625,4,1,0.161495238,0.349032804,4,1.414213562,0.1674,0.160759002,4,1,0.172221053,0.161401665,5,3,0.213511765,1.244949248,5,2.236067977,0.15470625,1.459376969,4,2.449489743,0.208255556,0.42820219,1.69164037,-0.008620574,-0.899059819,0.416536034,-0.210729599,-0.883653664,9.005556708,0.488720654,4.17104096,-0.047781102,0.27759155,2.124156294
"['44161.39592', '44164.08004']",0.214009636,0.193895019,0.202360167,1.182062194,1.160495246,0.456998114,-0.006886667,0.034091111,-0.008085556,-0.103003333,0.004962222,-0.040865556,0.215097125,0.191943833,0.203331342,1.184162914,1.166986002,0.45771729,0.00835,0.0121,-0.016,-0.126,0.13335,0.04525,4,1.732050808,0.152285,0.185608979,4,1.414213562,0.221895,0.17229094,4,1,0.193233333,0.177663787,5,2.828427125,0.337225,1.105769846,5,1.732050808,0.166716667,1.2155329,4,2,0.249631579,0.264327451,-0.273916109,0.242878958,0.246374595,0.311026345,-0.604699216,-1.265883365,0.648684683,-0.128755068,0.885199086,0.021042855,0.79571106,2.560742008
"['44162.30067', '44164.98484']",0.264947559,0.258105261,0.259865981,0.799161308,0.65614121,0.566398323,0.007201111,0.006177778,0.012518889,0.020704444,-0.077088889,0.156811111,0.266333444,0.259476882,0.261018414,0.803368687,0.655247386,0.54730761,-0.0045,-0.01955,0.00195,0.01815,-0.08735,0.13645,4,1.732050808,0.23215,0.253240649,4,0,0.238347619,0.226269365,3,1,0.224534783,0.228883676,4,1.414213562,0.470477778,0.751744956,5,1.732050808,0.321923529,0.649094141,4,1.414213562,0.631122222,0.66048155,0.114171295,0.045050027,-0.431815843,0.202928661,-0.220583854,1.243457655,1.831375592,0.524862038,2.538362879,0.333176574,-0.24564876,3.825004559
"['44163.20547', '44165.88958']",0.284667589,0.26561336,0.26063857,0.793339852,0.624373767,0.607669776,0.010206667,0.01786,0.006887778,-0.012377778,0.050675556,0.030587778,0.286078315,0.266496895,0.262007206,0.797687261,0.625800279,0.610299475,0.01765,0.00055,0.0223,-0.156,0.1901,0.06815,4,1.732050808,0.253722222,0.26503397,4,1,0.238505263,0.236991644,3,1,0.210573913,0.232527653,5,2,0.461270588,0.785746436,4,2.236067977,0.564194444,0.493125195,4,1.414213562,0.475973684,0.796458601,-0.096797801,-0.072644799,-0.487502581,0.397702409,-0.383126113,1.139408745,1.121091303,0.284582707,2.414041755,0.513508415,-0.116990306,2.635750102
"['44164.11023', '44166.79433']",0.289823984,0.252977619,0.271018962,0.73922827,0.649798385,0.589738582,-0.004716667,0.011094444,-0.009304444,-0.122261111,0.16006,0.05207,0.291409062,0.254150115,0.272376628,0.733132106,0.633304925,0.590726347,-0.0065,-0.002,-0.0005,-0.1795,0.30465,0.0407,4,1,0.241815,0.256882886,5,1,0.259694118,0.201110546,4,1,0.194668182,0.255663729,4,2,0.325866667,0.734077045,5,2.449489743,0.741017647,0.4062007,4,1,0.501657895,0.789234131,0.030487276,-0.148562745,-0.21608645,0.508149481,-0.524964171,1.208264829,0.81746443,0.609277713,1.889223813,1.066001613,-0.043006252,3.146964812
"['44165.01499', '44167.6991']",0.228931872,0.17387049,0.239169499,0.664576965,0.694824665,0.499653917,-0.012786667,0.025425556,-0.038036667,-0.144604444,0.231614444,-0.101358889,0.229855042,0.172965021,0.237448362,0.652288011,0.658754748,0.492006179,-0.00555,0.0144,-0.01425,-0.17245,0.28525,-0.05855,4,1.414213562,0.203215,0.20148865,5,1.414213562,0.238625,0.108802448,4,1.414213562,0.190273684,0.21306147,5,2,0.2032,0.635404211,4,2.236067977,0.586311111,0.529752417,5,1,0.174047059,0.473310688,0.232042221,-0.024944018,0.211645603,0.300565053,-0.663573183,-0.564434006,0.396030753,-0.243517694,0.047954515,0.88942953,1.213054529,-0.010749935
"['44165.91974', '44168.60387']",0.223220345,0.174413966,0.239920183,0.569811094,0.827548581,0.480317534,0.009335556,0.025156667,-0.03177,-0.047031111,0.033771111,-0.00071,0.224274492,0.173557089,0.239139668,0.5710482,0.831491519,0.483007881,-0.009,0.01115,-0.03695,-0.04825,0.18255,0.1007,4,1.732050808,0.224205,0.21020708,4,1.414213562,0.215357895,0.135912735,4,1.732050808,0.211615,0.219335015,4,2,0.291161111,0.570239949,5,1.732050808,0.327211111,0.840043673,4,1.414213562,0.31675,0.346816618,0.632878322,0.196941654,0.339274875,-0.391024152,-1.118746537,-1.014412612,0.529248937,-0.036095674,0.273712117,0.522296142,1.909655482,0.90275436
"['44166.82448', '44169.50863']",0.237883178,0.181216872,0.226661969,0.553639418,0.866201126,0.475448921,0.008304444,0.024896667,-0.031605556,0.027845556,0.034471111,-0.011638889,0.239070057,0.180504099,0.225705046,0.556036442,0.870363814,0.477969243,-0.03405,0.01115,-0.0163,0.0932,-0.0283,0.1007,4,1.414213562,0.219215,0.212811729,4,1,0.19478,0.136549253,4,1.732050808,0.18695,0.180630744,5,2.236067977,0.341855556,0.525746906,4,1.414213562,0.301966667,0.89333981,4,1.414213562,0.285736842,0.354486201,0.512006899,0.149432513,0.017836282,-0.727300289,-0.829135663,-1.013761723,0.071233199,-0.383877327,-0.040982115,1.151974418,1.317399682,0.923079493
"['44167.72926', '44170.41337']",0.227471214,0.212845703,0.267658686,0.62829587,0.958381912,0.468041949,0.006097778,0.021751111,-0.033957778,0.108357778,0.025384444,0.038358889,0.228663369,0.212917572,0.266983225,0.622348635,0.963412922,0.469080712,-0.00665,-0.0144,-0.0235,0.1109,0.15405,0.1007,4,1,0.23406,0.179383595,3,1,0.19815,0.160538717,4,1.414213562,0.204575,0.238466283,4,2.236067977,0.409427778,0.673847356,4,1.414213562,0.432457895,1.044155873,4,1.732050808,0.280763158,0.408295662,0.159553506,0.265670742,0.281847829,0.111724747,-0.762996452,-0.737082245,-0.056604197,0.134475946,1.031968479,-0.144455583,0.361784534,1.007680699
"['44168.63402', '44171.31819']",0.316817695,0.232043561,0.308251798,0.650967516,0.98596556,0.564518214,-0.008251111,0.034998889,-0.045892222,0.020303333,-0.025192222,-0.072021111,0.318484533,0.230674056,0.306524129,0.654295945,0.991165523,0.563041895,-0.01,0.0045,-0.02735,-0.01575,0.02175,-0.02655,4,0,0.337209524,0.283104975,3,1,0.236978261,0.21284284,4,1,0.200945,0.280314967,4,1,0.274561905,0.620063743,4,1.732050808,0.522505556,0.933273693,4,1.732050808,0.179684211,0.519040003,0.313936637,0.342750311,0.277636689,0.270192128,-0.335862119,-0.63190073,1.442787543,0.006669821,0.148958819,-0.3429984,-0.699610127,0.319478102
"['44169.53882', '44172.22293']",0.378323153,0.312187087,0.355499535,0.755685074,0.975020548,0.613607743,-0.005911111,0.054098889,-0.029102222,0.009995556,-0.178523333,-0.202633333,0.380396187,0.309186462,0.356291261,0.759852158,0.963907683,0.582428831,0.01025,-0.00285,-0.0007,-0.17105,-0.07815,-0.1619,4,1,0.45017,0.325320149,3,1.414213562,0.379108696,0.300513612,4,1,0.2799,0.303129465,4,1,0.367863636,0.727405973,4,1.414213562,0.44073,0.926453466,5,2,0.093133333,0.533319926,0.362566256,0.671202611,0.136388696,0.493078297,-0.144923875,-0.243025896,1.108438153,0.2987247,-0.570055946,-0.704637681,-0.748123781,-0.226066876
"['44170.44356', '44173.12769']",0.447342656,0.312306071,0.322928909,0.617915496,0.883553556,0.542916806,8.22E-05,0.070588889,-0.004906667,0.044883333,-0.225055556,-0.24744,0.449848789,0.305928429,0.324700561,0.619735846,0.859196904,0.485958909,-0.0058,0.02375,-0.0017,-0.06925,-0.1417,-0.21635,4,1,0.540785714,0.333187148,3,0,0.389833333,0.274918452,4,1.414213562,0.28711,0.272971317,4,1.414213562,0.392277273,0.556051607,4,1.414213562,0.441189474,0.752564863,4,1.732050808,0.07993,0.44991217,0.133530361,0.528021966,-0.021354122,0.545855306,-0.114987837,-0.292925493,0.45200234,0.217598023,-0.443434912,-0.203504826,-0.281660446,0.532972192
"['44171.34834', '44174.03244']",0.392122513,0.313909034,0.27788363,0.597481951,0.665514221,0.541905523,0.024947778,0.073206667,0.016561111,0.122834444,0.031533333,0.033623333,0.393520421,0.306963561,0.278943708,0.587994825,0.668490959,0.543891472,0.0356,0.02865,0.0166,0.071,0.07415,-0.07305,4,1,0.457338095,0.29614234,4,1,0.429563636,0.24070547,4,1,0.286873684,0.240004412,3,1.414213562,0.535727273,0.490410983,4,0,0.622719048,0.496085612,4,1.414213562,0.43979,0.538514983,-0.078016516,0.33249624,-0.140611111,0.42954752,-0.481900098,0.215835438,1.288366716,0.351651611,0.275827215,-0.205221176,0.824174277,-0.258918819
"['44172.25308', '44174.93719']",0.350097219,0.232145083,0.221431661,0.471576108,0.615609957,0.551587559,0.020238889,0.043526667,-0.003634444,0.123757778,0.044953333,0.034988889,0.351469796,0.229305478,0.222642188,0.457596596,0.617406078,0.553560642,0.0476,0.02375,-0.00925,0.14155,0.0712,-0.06055,4,1.414213562,0.38398,0.253047615,4,1,0.28606,0.16601139,4,1.414213562,0.18627619,0.209671417,4,1.732050808,0.49324,0.371228137,4,1.732050808,0.587889474,0.54772426,4,1,0.443938095,0.566065589,-0.415538414,-0.267607232,0.091186546,-0.094436071,-0.252895898,0.315630657,1.708505867,0.263404032,0.618365809,0.05069866,1.636338825,-0.501293667
"['44173.15784', '44175.842']",0.253400984,0.205017804,0.196821334,0.545134433,0.509281917,0.578680754,0.021503333,0.045775556,-0.001598889,-0.003783333,0.098248889,0.014343333,0.253901464,0.200961757,0.197917453,0.54817523,0.502514692,0.581743906,0.04055,0.0245,0.00775,0.0694,0.085,-0.02865,5,1.732050808,0.293111765,0.157890642,4,1,0.23074,0.171952271,4,1,0.162471429,0.198322984,4,1.414213562,0.384147368,0.429626972,4,2,0.436411111,0.559084136,4,1,0.369133333,0.60328589,-0.399091808,-0.197026497,0.118747164,-0.471202678,0.251290467,0.078959448,0.489870675,0.81930654,0.018015632,-0.058491092,-0.517550103,-0.390991425
"['44174.0626', '44176.74674']",0.280836458,0.211472498,0.244349583,0.6162361,0.665280818,0.470708524,-0.004521111,0.050731111,-0.002555556,-0.141814444,0.115892222,-0.16609,0.282373186,0.20644741,0.24570506,0.60305592,0.658778921,0.442899745,-0.0274,0.0339,-0.00185,-0.0665,0.0183,-0.14325,5,2,0.35326,0.183739185,4,1,0.226215789,0.165156082,4,1,0.230980952,0.220063467,4,1.414213562,0.306136842,0.460141722,4,1.732050808,0.527044444,0.730269568,4,1,0.172252632,0.40765174,0.048436959,0.264370329,-0.103898604,-0.486935021,0.1806207,-0.120670115,0.767169555,0.53233647,1.471797906,-0.599846406,-0.296060139,0.342985887
"['44174.96737', '44177.6515']",0.389643919,0.247840207,0.254081773,0.711630771,0.75607716,0.45934981,-0.003074444,0.042971111,0.002404444,-0.068667778,0.052132222,-0.05992,0.391814618,0.245454008,0.25549377,0.712278179,0.758503415,0.457976322,-0.04845,0.04365,0.00955,-0.07015,0.03345,-0.0362,5,1.732050808,0.487317647,0.369172951,5,1,0.303652941,0.169319119,4,1,0.26545,0.218846353,4,1,0.397725,0.554750804,4,1,0.4151,0.76431895,4,1.414213562,0.233005263,0.43198802,0.961985068,0.115624326,-0.215745649,-0.135707949,-0.679365617,-0.456345457,2.800382813,-0.174623849,1.105022272,-0.859502518,1.066583184,0.453185524
"['44175.87215', '44178.55627']",0.420654636,0.276503409,0.276492446,0.781333121,0.883685093,0.455321858,0.000432222,0.039212222,-0.002154444,-0.005441111,0.041833333,-0.040273333,0.42301104,0.27524225,0.278032994,0.78569132,0.887639456,0.456078113,-0.04915,0.04365,0.01245,-0.05475,0.1513,-0.02365,4,1,0.484584211,0.37486426,4,1,0.315238889,0.182943409,4,1.414213562,0.282542105,0.17785602,4,1.414213562,0.468783333,0.737727805,4,0,0.460042857,0.923105147,4,1,0.27618,0.452138796,0.793072816,-0.081235893,-0.446788521,0.200000487,-0.462564928,-0.068553083,1.613650377,-0.069736073,0.715326545,-0.666472539,0.021219297,-0.099282937
"['44176.77689', '44179.46105']",0.447175553,0.31576751,0.314629401,0.874401921,0.888328978,0.556285248,-0.003786667,0.001716667,-0.020053333,0.085196667,-0.050117778,0.022426667,0.449664635,0.317531837,0.315748747,0.875116828,0.891882823,0.558946933,-0.0637,-0.00475,0.01215,0.08855,0.04325,-0.00045,4,0,0.471895238,0.417819464,4,1,0.306442857,0.203554743,4,1,0.2969,0.253475294,5,2,0.719794118,0.745523535,4,1.414213562,0.481305263,0.764398159,4,1,0.419965,0.61347611,0.750861472,-0.19917556,0.005847561,-0.060101699,-0.356026713,0.355146031,1.345745681,-0.258104908,1.432398013,-0.65770139,-0.203271006,0.02276763
"['44177.68165', '44180.3658']",0.468552041,0.396384746,0.444506781,0.952869401,1.054163934,0.664293685,-0.000698889,0.006785556,-0.006187778,0.005832222,0.073017778,0.035797778,0.471176479,0.398546997,0.446953723,0.958189698,1.057523609,0.667044594,-0.0637,0.0081,-0.012,0.01575,0.14255,-0.1417,4,0,0.447445455,0.385209488,4,1.732050808,0.394668421,0.319136819,4,1,0.409105,0.392039151,5,2.236067977,0.55733125,0.936722119,4,1.414213562,0.832710526,1.08780475,4,1,0.534052632,0.725861201,0.50255469,0.074408591,0.32973974,0.128334469,-0.196333646,0.754624918,0.435920609,-0.084390748,1.518332471,-0.737318286,0.357823674,-0.293245867
"['44178.58645', '44181.27059']",0.47444522,0.419861434,0.502369901,0.944256264,1.067789203,0.711063504,0.00718,-0.004952222,-0.010243333,-0.027573333,-0.043545556,0.000613333,0.47704856,0.422184248,0.505079294,0.949141329,1.072878,0.715046819,-0.05495,0.0047,-0.0182,0.08355,0.07805,-0.13545,4,1,0.578490476,0.350010458,5,2,0.449447059,0.29886934,4,1,0.521821053,0.42892391,5,2,0.576877778,0.865266874,5,2.449489743,1.003711111,0.912126509,5,1.732050808,0.552194444,0.760277076,0.53885544,0.070064358,0.196377687,-0.012040892,-0.149666208,0.510220603,0.339592117,-0.496113464,0.400688559,-0.872777366,0.223406879,-0.447123094
"['44179.49121', '44182.17533']",0.446291011,0.386910098,0.46193348,0.766513982,0.973952182,0.631615943,0.031726667,0.007055556,0.004812222,-0.028784444,-0.089155556,-0.021607778,0.447655788,0.389012982,0.464496156,0.770264529,0.975296398,0.634782652,0.0356,-0.0011,-0.01725,-0.059,-0.05495,-0.09375,4,1,0.532863636,0.314785613,5,2,0.47075625,0.291729683,4,1.414213562,0.496316667,0.399236612,4,1,0.364594737,0.782278912,4,2,0.845095,0.90418527,5,1.732050808,0.491182353,0.647064497,0.389966822,0.157027365,0.118705941,0.123158669,-0.093631409,0.455230983,0.325957541,-0.053363752,1.029641256,-0.112208658,1.264277831,0.052847075
"['44180.39596', '44183.08008']",0.338053158,0.324532435,0.344954045,0.601208361,0.83260991,0.500131043,0.04579,0.004988889,-0.004998889,-0.002632222,-0.207523333,0.034406667,0.336814043,0.326311995,0.346850151,0.604570707,0.81085057,0.501741369,0.05465,-0.0104,-0.01165,-0.05145,-0.11645,0.0886,4,1.414213562,0.44643,0.245796302,4,1.414213562,0.356931579,0.205195557,4,1,0.361368421,0.249551019,4,1.414213562,0.39905,0.608512654,4,1.732050808,0.540189474,0.648143195,5,1.732050808,0.465261111,0.461184691,0.303927049,0.136897573,-0.251125583,-0.019421935,0.049231287,-0.464356637,-0.317740206,-0.193109395,0.701486698,0.092758654,0.15380434,0.108392264
